"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","testSimpleObject()","","Mon Aug 25 20:01:41 GMT 2025","passed","Mon Aug 25 20:01:41 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSimpleObject"
"","13","testUnknownFailure()","","Mon Aug 25 20:01:41 GMT 2025","passed","Mon Aug 25 20:01:41 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testUnknownFailure"
"","19","testLimitedFlux()","","Mon Aug 25 20:01:42 GMT 2025","passed","Mon Aug 25 20:01:42 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testLimitedFlux"
"","1","testEventStreamWriteWithKey()","","Mon Aug 25 20:01:42 GMT 2025","passed","Mon Aug 25 20:01:42 GMT 2025","","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","testEventStreamWriteWithKey"
"","30","should fail when too few arguments are provided to combine","Publish Mechanism","Mon Aug 25 20:06:25 GMT 2025","passed","Mon Aug 25 20:06:25 GMT 2025","Argument count mismatch","Error propagation","",""
"","1","testEventStreamWriteWithoutKey()","","Mon Aug 25 20:01:42 GMT 2025","passed","Mon Aug 25 20:01:42 GMT 2025","","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","testEventStreamWriteWithoutKey"
"","27","should propagate synchronous error","Publish Mechanism","Mon Aug 25 20:06:25 GMT 2025","passed","Mon Aug 25 20:06:25 GMT 2025","Non-async errors without scope","Error propagation","",""
"","6037","should connect and disconnect","Continuum Unavailable Tests","Mon Aug 25 20:06:26 GMT 2025","passed","Mon Aug 25 20:06:32 GMT 2025","","","",""
"","2134","testSimple()","","Mon Aug 25 20:02:04 GMT 2025","passed","Mon Aug 25 20:02:07 GMT 2025","","org.kinotic.continuum.grind.internal.api.TestJobService","org.kinotic.continuum.grind.internal.api.TestJobService","testSimple"
"","17","testAutowired()","","Mon Aug 25 20:02:04 GMT 2025","passed","Mon Aug 25 20:02:04 GMT 2025","","org.kinotic.continuum.grind.internal.api.TestJobService","org.kinotic.continuum.grind.internal.api.TestJobService","testAutowired"
"","6","testMonoWithValue()","","Mon Aug 25 20:01:41 GMT 2025","passed","Mon Aug 25 20:01:41 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoWithValue"
"","65","should connect and disconnect multiple times","Continuum Client Tests","Mon Aug 25 20:06:25 GMT 2025","passed","Mon Aug 25 20:06:25 GMT 2025","","","",""
"","7","testMonoEmptyString()","","Mon Aug 25 20:01:37 GMT 2025","passed","Mon Aug 25 20:01:37 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoEmptyString"
"","37","should allow continuum CLI to connect but not send any data","Continuum Client Tests","Mon Aug 25 20:06:25 GMT 2025","passed","Mon Aug 25 20:06:25 GMT 2025","","","",""
"","10375","testSingleProducerMultiConsumer()","","Mon Aug 25 20:02:24 GMT 2025","passed","Mon Aug 25 20:02:34 GMT 2025","","org.kinotic.util.TestFluxFactory","org.kinotic.util.TestFluxFactory","testSingleProducerMultiConsumer"
"","13","testSendAndReceiveCollection()","","Mon Aug 25 20:01:41 GMT 2025","passed","Mon Aug 25 20:01:41 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSendAndReceiveCollection"
"","35","should handle async context injection","Context Injection","Mon Aug 25 20:06:25 GMT 2025","passed","Mon Aug 25 20:06:25 GMT 2025","","Context injection tests","",""
"","3","testFirstArgParticipant()","","Mon Aug 25 20:01:42 GMT 2025","passed","Mon Aug 25 20:01:42 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testFirstArgParticipant"
"","34","should invoke combine with scope synchronously","Publish Mechanism","Mon Aug 25 20:06:25 GMT 2025","passed","Mon Aug 25 20:06:25 GMT 2025","","Non-async methods with scope","",""
"","84","testPutListOfSimpleObjects()","","Mon Aug 25 20:01:41 GMT 2025","passed","Mon Aug 25 20:01:41 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutListOfSimpleObjects"
"","8","testMonoWithVoidFromEmpty()","","Mon Aug 25 20:01:42 GMT 2025","passed","Mon Aug 25 20:01:42 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoWithVoidFromEmpty"
"","12","should fail invalid service request","Continuum RPC Tests","Mon Aug 25 20:06:26 GMT 2025","passed","Mon Aug 25 20:06:26 GMT 2025","","","",""
"","63","should invoke combine with multiple args synchronously","Publish Mechanism","Mon Aug 25 20:06:25 GMT 2025","passed","Mon Aug 25 20:06:25 GMT 2025","","Non-async methods without scope","",""
"","43","should execute method with string parameter","Continuum RPC Tests","Mon Aug 25 20:06:26 GMT 2025","passed","Mon Aug 25 20:06:26 GMT 2025","","","",""
"","10","testMultipleRequests()","","Mon Aug 25 20:01:41 GMT 2025","passed","Mon Aug 25 20:01:41 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMultipleRequests"
"","5","testReceiveCollection()","","Mon Aug 25 20:01:42 GMT 2025","passed","Mon Aug 25 20:01:42 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testReceiveCollection"
"","1068","testSerializeDeserializeObjectC3Type()","","Mon Aug 25 20:02:17 GMT 2025","passed","Mon Aug 25 20:02:18 GMT 2025","","org.kinotic.continuum.idl.internal.TestIdl","org.kinotic.continuum.idl.internal.TestIdl","testSerializeDeserializeObjectC3Type"
"","21","should process list of complex objects without scope","Publish Mechanism","Mon Aug 25 20:06:25 GMT 2025","passed","Mon Aug 25 20:06:26 GMT 2025","Complex object handling","Error propagation","",""
"","58","should invoke multiArgs with multiple args asynchronously","Publish Mechanism","Mon Aug 25 20:06:25 GMT 2025","passed","Mon Aug 25 20:06:25 GMT 2025","","Async methods without scope","",""
"","26","testRawCRI1()","","Mon Aug 25 20:01:28 GMT 2025","passed","Mon Aug 25 20:01:28 GMT 2025","","org.kinotic.continuum.internal.core.api.CRITests","org.kinotic.continuum.internal.core.api.CRITests","testRawCRI1"
"","22","testMonoIntegerNull()","","Mon Aug 25 20:01:37 GMT 2025","passed","Mon Aug 25 20:01:37 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoIntegerNull"
"","45","testReverseCopyMedium()","","Mon Aug 25 20:02:24 GMT 2025","passed","Mon Aug 25 20:02:24 GMT 2025","","org.kinotic.util.FileUtilTests","org.kinotic.util.FileUtilTests","testReverseCopyMedium"
"","15","should propagate synchronous error with scope","Publish Mechanism","Mon Aug 25 20:06:25 GMT 2025","passed","Mon Aug 25 20:06:25 GMT 2025","Non-async errors with scope","Error propagation","",""
"","39","testMissingRemoteMethodFailure()","","Mon Aug 25 20:01:41 GMT 2025","passed","Mon Aug 25 20:01:41 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMissingRemoteMethodFailure"
"","2","testReverseCopySmall()","","Mon Aug 25 20:02:24 GMT 2025","passed","Mon Aug 25 20:02:24 GMT 2025","","org.kinotic.util.FileUtilTests","org.kinotic.util.FileUtilTests","testReverseCopySmall"
"","12","testPutMapOfSimpleObjects()","","Mon Aug 25 20:01:41 GMT 2025","passed","Mon Aug 25 20:01:41 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutMapOfSimpleObjects"
"","37","should propagate interceptor error","Context Injection","Mon Aug 25 20:06:25 GMT 2025","passed","Mon Aug 25 20:06:25 GMT 2025","","Context injection tests","",""
"","19","testMissingServiceFailure()","","Mon Aug 25 20:01:42 GMT 2025","passed","Mon Aug 25 20:01:42 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMissingServiceFailure"
