"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1201","testException()","","Tue Aug 26 20:48:29 GMT 2025","passed","Tue Aug 26 20:48:30 GMT 2025","","org.kinotic.continuum.grind.internal.api.TestJobService","org.kinotic.continuum.grind.internal.api.TestJobService","testException"
"","8","testMonoWithVoidFromEmpty()","","Tue Aug 26 20:48:04 GMT 2025","passed","Tue Aug 26 20:48:04 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoWithVoidFromEmpty"
"","1158","testSerializeDeserializeObjectC3Type()","","Tue Aug 26 20:48:44 GMT 2025","passed","Tue Aug 26 20:48:45 GMT 2025","","org.kinotic.continuum.idl.internal.TestIdl","org.kinotic.continuum.idl.internal.TestIdl","testSerializeDeserializeObjectC3Type"
"","4018","testInfiniteFlux()","","Tue Aug 26 20:48:00 GMT 2025","passed","Tue Aug 26 20:48:04 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testInfiniteFlux"
"","24","should return missing method error","Continuum RPC Tests","Tue Aug 26 20:53:22 GMT 2025","passed","Tue Aug 26 20:53:22 GMT 2025","","","",""
"","9","testSendCollection()","","Tue Aug 26 20:48:04 GMT 2025","passed","Tue Aug 26 20:48:04 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSendCollection"
"","2","testRawCRI2()","","Tue Aug 26 20:47:51 GMT 2025","passed","Tue Aug 26 20:47:51 GMT 2025","","org.kinotic.continuum.internal.core.api.CRITests","org.kinotic.continuum.internal.core.api.CRITests","testRawCRI2"
"","9","testLastArgParticipant()","","Tue Aug 26 20:48:04 GMT 2025","passed","Tue Aug 26 20:48:04 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testLastArgParticipant"
"","16","testPutMapOfSimpleObjects()","","Tue Aug 26 20:48:04 GMT 2025","passed","Tue Aug 26 20:48:04 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutMapOfSimpleObjects"
"","1","testReverseCopySmall()","","Tue Aug 26 20:48:51 GMT 2025","passed","Tue Aug 26 20:48:51 GMT 2025","","org.kinotic.util.FileUtilTests","org.kinotic.util.FileUtilTests","testReverseCopySmall"
