"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16","testSimpleObject()","","Wed Jan 29 01:00:24 GMT 2025","passed","Wed Jan 29 01:00:24 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSimpleObject"
"","6","testMonoWithValue()","","Wed Jan 29 01:00:24 GMT 2025","passed","Wed Jan 29 01:00:24 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoWithValue"
"","103","testVertxFuture()","","Wed Jan 29 01:00:24 GMT 2025","passed","Wed Jan 29 01:00:24 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testVertxFuture"
"","17","testABunchOfArguments()","","Wed Jan 29 01:00:24 GMT 2025","passed","Wed Jan 29 01:00:24 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testABunchOfArguments"
"","5","testMonoStringLiterallyNull()","","Wed Jan 29 01:00:23 GMT 2025","passed","Wed Jan 29 01:00:23 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoStringLiterallyNull"
"","14","testMiddleArgParticipant()","","Wed Jan 29 01:00:23 GMT 2025","passed","Wed Jan 29 01:00:23 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMiddleArgParticipant"
"","78","should return missing method error","Continuum RPC Tests","Wed Jan 29 01:03:13 GMT 2025","passed","Wed Jan 29 01:03:13 GMT 2025","","","",""
"","2243","testSimple()","","Wed Jan 29 01:00:50 GMT 2025","passed","Wed Jan 29 01:00:52 GMT 2025","","org.kinotic.continuum.grind.internal.api.TestJobService","org.kinotic.continuum.grind.internal.api.TestJobService","testSimple"
"","75","testPutListOfSimpleObjects()","","Wed Jan 29 01:00:23 GMT 2025","passed","Wed Jan 29 01:00:23 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutListOfSimpleObjects"
"","18","testPutNestedGenerics()","","Wed Jan 29 01:00:24 GMT 2025","passed","Wed Jan 29 01:00:24 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutNestedGenerics"
"","4","testFirstArgParticipant()","","Wed Jan 29 01:00:24 GMT 2025","passed","Wed Jan 29 01:00:24 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testFirstArgParticipant"
"","30","should fail invalid service request","Continuum RPC Tests","Wed Jan 29 01:03:13 GMT 2025","passed","Wed Jan 29 01:03:13 GMT 2025","","","",""
"","6030","should connect and disconnect","Continuum Unavailable Tests","Wed Jan 29 01:03:13 GMT 2025","passed","Wed Jan 29 01:03:19 GMT 2025","","","",""
"","85","should connect and disconnect multiple times","Continuum Client Tests","Wed Jan 29 01:03:13 GMT 2025","passed","Wed Jan 29 01:03:13 GMT 2025","","","",""
"","122","testVertxFutureNullString()","","Wed Jan 29 01:00:23 GMT 2025","passed","Wed Jan 29 01:00:24 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testVertxFutureNullString"
"","8","testMissingServiceFailure()","","Wed Jan 29 01:00:24 GMT 2025","passed","Wed Jan 29 01:00:24 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMissingServiceFailure"
"","22","testSchemaFactory()","","Wed Jan 29 01:01:04 GMT 2025","passed","Wed Jan 29 01:01:04 GMT 2025","","org.kinotic.continuum.idl.internal.TestSchemaFactory","org.kinotic.continuum.idl.internal.TestSchemaFactory","testSchemaFactory"
"","6","testMonoStringNull()","","Wed Jan 29 01:00:24 GMT 2025","passed","Wed Jan 29 01:00:24 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoStringNull"
"","67","should allow connection with session id","Continuum Client Tests","Wed Jan 29 01:03:13 GMT 2025","passed","Wed Jan 29 01:03:13 GMT 2025","","","",""
"","15","testPutMapOfSimpleObjects()","","Wed Jan 29 01:00:24 GMT 2025","passed","Wed Jan 29 01:00:24 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutMapOfSimpleObjects"
