"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","72","should return missing method error","Continuum RPC Tests","Mon Aug 25 03:43:40 GMT 2025","passed","Mon Aug 25 03:43:40 GMT 2025","","","",""
"","4022","testInfiniteFlux()","","Mon Aug 25 02:57:11 GMT 2025","passed","Mon Aug 25 02:57:15 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testInfiniteFlux"
"","1186","testRpcCompletableFutureString()","","Mon Aug 25 02:57:10 GMT 2025","passed","Mon Aug 25 02:57:11 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testRpcCompletableFutureString"
"","37","testMissingRemoteMethodFailure()","","Mon Aug 25 02:57:15 GMT 2025","passed","Mon Aug 25 02:57:15 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMissingRemoteMethodFailure"
"","17","testPutNestedGenerics()","","Mon Aug 25 02:57:16 GMT 2025","passed","Mon Aug 25 02:57:16 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutNestedGenerics"
"","30","should allow continuum CLI to connect but not send any data","Continuum Client Tests","Mon Aug 25 03:43:40 GMT 2025","passed","Mon Aug 25 03:43:40 GMT 2025","","","",""
"","1293","testException()","","Mon Aug 25 02:57:41 GMT 2025","passed","Mon Aug 25 02:57:42 GMT 2025","","org.kinotic.continuum.grind.internal.api.TestJobService","org.kinotic.continuum.grind.internal.api.TestJobService","testException"
"","26","should fail invalid service request","Continuum RPC Tests","Mon Aug 25 03:43:40 GMT 2025","passed","Mon Aug 25 03:43:40 GMT 2025","","","",""
"","2","testReverseCopyLarge()","","Mon Aug 25 02:58:02 GMT 2025","passed","Mon Aug 25 02:58:02 GMT 2025","","org.kinotic.util.FileUtilTests","org.kinotic.util.FileUtilTests","testReverseCopyLarge"
"","2551","testSimple()","","Mon Aug 25 02:57:43 GMT 2025","passed","Mon Aug 25 02:57:45 GMT 2025","","org.kinotic.continuum.grind.internal.api.TestJobService","org.kinotic.continuum.grind.internal.api.TestJobService","testSimple"
"","15","testSimpleObject()","","Mon Aug 25 02:57:15 GMT 2025","passed","Mon Aug 25 02:57:15 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSimpleObject"
"","6","testSendAndReceiveCollection()","","Mon Aug 25 02:57:15 GMT 2025","passed","Mon Aug 25 02:57:16 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSendAndReceiveCollection"
"","9","testMonoWithValue()","","Mon Aug 25 02:57:15 GMT 2025","passed","Mon Aug 25 02:57:15 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoWithValue"
"","10","testLimitedFlux()","","Mon Aug 25 02:57:16 GMT 2025","passed","Mon Aug 25 02:57:16 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testLimitedFlux"
"","6","testUnknownFailure()","","Mon Aug 25 02:57:16 GMT 2025","passed","Mon Aug 25 02:57:16 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testUnknownFailure"
"","103","testVertxFuture()","","Mon Aug 25 02:57:16 GMT 2025","passed","Mon Aug 25 02:57:16 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testVertxFuture"
"","80","testPutListOfSimpleObjects()","","Mon Aug 25 02:57:15 GMT 2025","passed","Mon Aug 25 02:57:15 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutListOfSimpleObjects"
