"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","testEventStreamWriteWithoutKey()","","Wed Mar 05 07:49:47 GMT 2025","passed","Wed Mar 05 07:49:47 GMT 2025","","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","testEventStreamWriteWithoutKey"
"","11","testMonoEmptyString()","","Wed Mar 05 07:49:42 GMT 2025","passed","Wed Mar 05 07:49:43 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoEmptyString"
"","6810","should connect and disconnect","Continuum Unavailable Tests","Wed Mar 05 07:53:01 GMT 2025","passed","Wed Mar 05 07:53:07 GMT 2025","","","",""
"","1440","testException()","","Wed Mar 05 07:50:12 GMT 2025","passed","Wed Mar 05 07:50:14 GMT 2025","","org.kinotic.continuum.grind.internal.api.TestJobService","org.kinotic.continuum.grind.internal.api.TestJobService","testException"
"","92","should connect and disconnect multiple times","Continuum Client Tests","Wed Mar 05 07:53:00 GMT 2025","passed","Wed Mar 05 07:53:00 GMT 2025","","","",""
"","62","testReverseCopyMedium()","","Wed Mar 05 07:50:32 GMT 2025","passed","Wed Mar 05 07:50:32 GMT 2025","","org.kinotic.util.FileUtilTests","org.kinotic.util.FileUtilTests","testReverseCopyMedium"
"","2","testReverseCopyLarge()","","Wed Mar 05 07:50:32 GMT 2025","passed","Wed Mar 05 07:50:32 GMT 2025","","org.kinotic.util.FileUtilTests","org.kinotic.util.FileUtilTests","testReverseCopyLarge"
"","0","testEventStreamWriteWithKey()","","Wed Mar 05 07:49:47 GMT 2025","passed","Wed Mar 05 07:49:47 GMT 2025","","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","testEventStreamWriteWithKey"
"","9","testLimitedFlux()","","Wed Mar 05 07:49:47 GMT 2025","passed","Wed Mar 05 07:49:47 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testLimitedFlux"
"","185","should connect and disconnect","Continuum Client Tests","Wed Mar 05 07:53:00 GMT 2025","passed","Wed Mar 05 07:53:00 GMT 2025","","","",""
"","10377","testSingleProducerMultiConsumer()","","Wed Mar 05 07:50:32 GMT 2025","passed","Wed Mar 05 07:50:42 GMT 2025","","org.kinotic.util.TestFluxFactory","org.kinotic.util.TestFluxFactory","testSingleProducerMultiConsumer"
"","24","should fail invalid service request","Continuum RPC Tests","Wed Mar 05 07:53:00 GMT 2025","passed","Wed Mar 05 07:53:00 GMT 2025","","","",""
"","38","testMonoIntegerNull()","","Wed Mar 05 07:49:42 GMT 2025","passed","Wed Mar 05 07:49:42 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoIntegerNull"
"","14","testAutowired()","","Wed Mar 05 07:50:14 GMT 2025","passed","Wed Mar 05 07:50:14 GMT 2025","","org.kinotic.continuum.grind.internal.api.TestJobService","org.kinotic.continuum.grind.internal.api.TestJobService","testAutowired"
"","4025","testInfiniteFlux()","","Wed Mar 05 07:49:43 GMT 2025","passed","Wed Mar 05 07:49:47 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testInfiniteFlux"
"","23","testRawCRI1()","","Wed Mar 05 07:49:34 GMT 2025","passed","Wed Mar 05 07:49:34 GMT 2025","","org.kinotic.continuum.internal.core.api.CRITests","org.kinotic.continuum.internal.core.api.CRITests","testRawCRI1"
"","40","should allow connection with session id","Continuum Client Tests","Wed Mar 05 07:53:00 GMT 2025","passed","Wed Mar 05 07:53:00 GMT 2025","","","",""
