"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","testMissingServiceFailure()","","Thu Apr 10 04:18:53 GMT 2025","passed","Thu Apr 10 04:18:53 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMissingServiceFailure"
"","34","should allow connection with session id","Continuum Client Tests","Thu Apr 10 04:22:36 GMT 2025","passed","Thu Apr 10 04:22:36 GMT 2025","","","",""
"","9","should return missing service error","Continuum RPC Tests","Thu Apr 10 04:22:37 GMT 2025","passed","Thu Apr 10 04:22:37 GMT 2025","","","",""
"","36","should execute method with string parameter","Continuum RPC Tests","Thu Apr 10 04:22:37 GMT 2025","passed","Thu Apr 10 04:22:37 GMT 2025","","","",""
"","26","should process complex object without scope","Publish Mechanism","Thu Apr 10 04:22:37 GMT 2025","passed","Thu Apr 10 04:22:37 GMT 2025","Complex object handling","Error propagation","",""
"","21","testMiddleArgParticipant()","","Thu Apr 10 04:18:52 GMT 2025","passed","Thu Apr 10 04:18:52 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMiddleArgParticipant"
"","17","should allow continuum CLI to connect but not send any data","Continuum Client Tests","Thu Apr 10 04:22:36 GMT 2025","passed","Thu Apr 10 04:22:36 GMT 2025","","","",""
"","32","testRawCRI1()","","Thu Apr 10 04:18:38 GMT 2025","passed","Thu Apr 10 04:18:38 GMT 2025","","org.kinotic.continuum.internal.core.api.CRITests","org.kinotic.continuum.internal.core.api.CRITests","testRawCRI1"
"","9","testSendAndReceiveCollection()","","Thu Apr 10 04:18:53 GMT 2025","passed","Thu Apr 10 04:18:53 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSendAndReceiveCollection"
"","24","testSchemaFactory()","","Thu Apr 10 04:19:36 GMT 2025","passed","Thu Apr 10 04:19:36 GMT 2025","","org.kinotic.continuum.idl.internal.TestSchemaFactory","org.kinotic.continuum.idl.internal.TestSchemaFactory","testSchemaFactory"
