"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","testMonoWithValue()","","Thu Feb 05 09:24:07 UTC 2026","passed","Thu Feb 05 09:24:07 UTC 2026","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoWithValue"
"","882","testRpcCompletableFutureString()","","Thu Feb 05 09:24:02 UTC 2026","passed","Thu Feb 05 09:24:03 UTC 2026","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testRpcCompletableFutureString"
"","1261","testException()","","Thu Feb 05 09:24:36 UTC 2026","passed","Thu Feb 05 09:24:37 UTC 2026","","org.kinotic.continuum.grind.internal.api.TestJobService","org.kinotic.continuum.grind.internal.api.TestJobService","testException"
"","23","testABunchOfArguments()","","Thu Feb 05 09:24:07 UTC 2026","passed","Thu Feb 05 09:24:07 UTC 2026","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testABunchOfArguments"
"","14","testNestedArrays()","","Thu Feb 05 09:24:08 UTC 2026","passed","Thu Feb 05 09:24:08 UTC 2026","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testNestedArrays"
"","90","testPutListOfSimpleObjects()","","Thu Feb 05 09:24:07 UTC 2026","passed","Thu Feb 05 09:24:07 UTC 2026","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutListOfSimpleObjects"
"","53","testCreateFindRemove()","","Thu Feb 05 09:24:08 UTC 2026","passed","Thu Feb 05 09:24:08 UTC 2026","","org.kinotic.continuum.internal.core.api.TestSessionManager","org.kinotic.continuum.internal.core.api.TestSessionManager","testCreateFindRemove"
"","1","testReverseCopySmall()","","Thu Feb 05 09:24:55 UTC 2026","passed","Thu Feb 05 09:24:55 UTC 2026","","org.kinotic.util.FileUtilTests","org.kinotic.util.FileUtilTests","testReverseCopySmall"
"","27","testRawCRI1()","","Thu Feb 05 09:23:55 UTC 2026","passed","Thu Feb 05 09:23:55 UTC 2026","","org.kinotic.continuum.internal.core.api.CRITests","org.kinotic.continuum.internal.core.api.CRITests","testRawCRI1"
"","10","testSendCollection()","","Thu Feb 05 09:24:07 UTC 2026","passed","Thu Feb 05 09:24:07 UTC 2026","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSendCollection"
"","5","testRawCRI2()","","Thu Feb 05 09:23:55 UTC 2026","passed","Thu Feb 05 09:23:55 UTC 2026","","org.kinotic.continuum.internal.core.api.CRITests","org.kinotic.continuum.internal.core.api.CRITests","testRawCRI2"
"","19","testMonoIntegerNull()","","Thu Feb 05 09:24:03 UTC 2026","passed","Thu Feb 05 09:24:03 UTC 2026","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoIntegerNull"
