"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","testMonoEmptyString()","","Tue Apr 15 08:13:06 GMT 2025","passed","Tue Apr 15 08:13:06 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoEmptyString"
"","47","should inject context with tenant1 realm","Context Injection","Tue Apr 15 08:16:18 GMT 2025","passed","Tue Apr 15 08:16:18 GMT 2025","","Context injection tests","",""
"","64","should execute method with string parameter","Continuum RPC Tests","Tue Apr 15 08:16:19 GMT 2025","passed","Tue Apr 15 08:16:19 GMT 2025","","","",""
"","14","testMissingServiceFailure()","","Tue Apr 15 08:13:10 GMT 2025","passed","Tue Apr 15 08:13:10 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMissingServiceFailure"
"","26","should invoke multiArgs with multiple args asynchronously","Publish Mechanism","Tue Apr 15 08:16:18 GMT 2025","passed","Tue Apr 15 08:16:18 GMT 2025","","Async methods without scope","",""
"","18","should propagate synchronous error with scope","Publish Mechanism","Tue Apr 15 08:16:19 GMT 2025","passed","Tue Apr 15 08:16:19 GMT 2025","Non-async errors with scope","Error propagation","",""
"","10","testMonoStringLiterallyNull()","","Tue Apr 15 08:13:10 GMT 2025","passed","Tue Apr 15 08:13:10 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoStringLiterallyNull"
"","54","testMonoIntegerNull()","","Tue Apr 15 08:13:06 GMT 2025","passed","Tue Apr 15 08:13:06 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoIntegerNull"
"","104","testVertxFuture()","","Tue Apr 15 08:13:10 GMT 2025","passed","Tue Apr 15 08:13:10 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testVertxFuture"
"","23","should fail when too few arguments are provided to combine","Publish Mechanism","Tue Apr 15 08:16:19 GMT 2025","passed","Tue Apr 15 08:16:19 GMT 2025","Argument count mismatch","Error propagation","",""
"","20","should propagate asynchronous error with scope","Publish Mechanism","Tue Apr 15 08:16:19 GMT 2025","passed","Tue Apr 15 08:16:19 GMT 2025","Async errors with scope","Error propagation","",""
